7:00	0	0	0
7:10	0	0	0
7:20	0	0	0
7:30	0	0	0
7:40	0	0	0
7:50	0	0	0
8:00	0	0	0
8:10	0	0	0
8:20	0	0	0
8:30	0	0	0
8:40	0	0	0
8:50	0	0	0
9:00	0	0	0
9:10	0	0	0
9:20	0	0	0
9:30	0	0	0
9:40	0	0	0
9:50	0	0	0
10:00	0	0	0
10:10	0	0	0
10:20	0	0	0
10:30	0	0	0
10:40	0	0	0
10:50	0	0	0
11:00	0	0	0
11:10	0	0	0.3125
11:20	0	0	0.625
11:30	0	0	0.625
11:40	0	0	0.3125
11:50	0	0	0
12:00	0	0	0
12:10	0	0	0
12:20	0	0	0
12:30	0	0	0
12:40	0	0	0
12:50	0	0	0
13:00	0	0.454545455	0
13:10	0	0.909090909	0
13:20	0	0.909090909	0
13:30	0	0.909090909	0
13:40	0	0.909090909	0
13:50	0	0.272727273	0.625
14:00	0	0	0.625
14:10	0	0	0.25
14:20	0	0.454545455	0
14:30	0	1.363636364	0
14:40	0	1.818181818	0
14:50	0	1.818181818	0
15:00	0	1	0
15:10	0	0	0.25
15:20	0	0	0.25
15:30	0	0.454545455	0.0625
15:40	0	0.909090909	0.625
15:50	0	0.909090909	0.625
16:00	0	1	0.1875
16:10	0	1.818181818	0
16:20	0	1.818181818	0
16:30	0	1.818181818	0
16:40	0	0.818181818	0
16:50	0	0.363636364	0
17:00	0	0.909090909	0
17:10	0	0.909090909	0
17:20	0	0.636363636	0
17:30	0	0.181818182	0
17:40	0	0.818181818	0
17:50	0	1.090909091	0
18:00	0	1.818181818	0
18:10	0	1.181818182	0
18:20	0	0.545454545	0
18:30	0	0	0
18:40	0	0	0
18:50	0	0	0
19:00	0	0	0.25
19:10	0	0	0.0625
19:20	0	0	0
19:30	0	0	0
19:40	0	0	0
19:50	0	0	0.25
20:00	0	0	0
20:10	0	0	0
20:20	0	0	0
20:30	0	0	0
20:40	0	0	0
20:50	0	0	0
