7:00	0	0	0
7:10	0	0	0
7:20	0	0	0
7:30	0	0	0
7:40	0	0	0
7:50	0	0	0
8:00	0	0	0
8:10	0	0	0
8:20	0	0	0
8:30	0	0	0
8:40	0	0	0
8:50	0	0	0
9:00	0	0	0
9:10	0	0	0
9:20	0	0	0.625
9:30	0	0	0.625
9:40	0	0	0.375
9:50	0	0	0.5
10:00	0	0	0
10:10	0	0	0
10:20	0	0	0
10:30	0	0	0
10:40	0	0	0
10:50	0	0	0
11:00	0	0	0
11:10	0	0	0
11:20	0	0	0
11:30	0	0	0
11:40	0	0	0
11:50	0	0	0
12:00	0	0	0
12:10	0	0	0
12:20	0	0	0
12:30	0	0	0
12:40	0	0	0
12:50	0	0	0
13:00	0	0	0.25
13:10	0	0	0.625
13:20	0	0	0.625
13:30	0	0	0.375
13:40	0	0	0
13:50	0	0	0
14:00	0	0	0.25
14:10	0	0	0.625
14:20	0	0	0.625
14:30	0	0	0.375
14:40	0	0	0.5
14:50	0	0	0.625
15:00	0	0	0.3125
15:10	0	0	0
15:20	0	0	0.625
15:30	0	0	0.125
15:40	0	0	0.625
15:50	0	0	0.4375
16:00	0	0	0
16:10	0	0	0
16:20	0	0	0
16:30	0	0	0.5
16:40	0	0	0.625
16:50	0	0	0.625
17:00	0	0	0.1875
17:10	0	0	0
17:20	0	0	0
17:30	0	0	0
17:40	0	0	0
17:50	0	0	0.1875
18:00	0	0	0.625
18:10	0	0	0.625
18:20	0	0	0.4375
18:30	0	0	0
18:40	0	0	0
18:50	0	0	0.4375
19:00	0	0	0.625
19:10	0	0	0.625
19:20	0	0	0.625
19:30	0	0	0.125
19:40	0	0	0
19:50	0	0	0
20:00	0	0	0
20:10	0	0	0
20:20	0	0	0
20:30	0	0	0
20:40	0	0	0
20:50	0	0	0
