7:00	0	0	0
7:10	0	0	0
7:20	0	0	0
7:30	0	0	0
7:40	0	0	0
7:50	0	0	0
8:00	0	0	0
8:10	0	0	0
8:20	0	0	0
8:30	0	0	0
8:40	0	0	0
8:50	0.321428571	0	0
9:00	0.357142857	0	0
9:10	0.357142857	0	0
9:20	0.071428571	0	0
9:30	0	0	0
9:40	0	0	0
9:50	0	0	0
10:00	0	0	0
10:10	0.142857143	0	0
10:20	0.357142857	0	0
10:30	0.357142857	0	0
10:40	0.107142857	0	0
10:50	0.357142857	0	0
11:00	0.357142857	0	0
11:10	0.357142857	0	0
11:20	0.535714286	0	0
11:30	0.535714286	0	0
11:40	0.071428571	0	0
11:50	0	0	0
12:00	0	0	0
12:10	0	0	0
12:20	0	0	0
12:30	0	0	0
12:40	0.25	0	0
12:50	0.357142857	0	0
13:00	0.357142857	0	0
13:10	0.571428571	0	0
13:20	0.357142857	0	0
13:30	0.357142857	0	0
13:40	0.107142857	0	0
13:50	0	0	0
14:00	0	0	0
14:10	0	0	0
14:20	0	0	0
14:30	0	0	0
14:40	0.178571429	0	0
14:50	0.607142857	0	0
15:00	0.714285714	0	0
15:10	0.535714286	0	0
15:20	0.25	0	0
15:30	0.392857143	0	0
15:40	0.714285714	0	0
15:50	0.642857143	0	0
16:00	1.035714286	0	0
16:10	1.607142857	0	0
16:20	1.5	0	0
16:30	1.107142857	0	0
16:40	0.857142857	0	0
16:50	0.392857143	0	0
17:00	0.428571429	0	0
17:10	0.357142857	0	0
17:20	0.392857143	0	0
17:30	0.178571429	0	0
17:40	0	0	0
17:50	0	0	0
18:00	0	0	0
18:10	0	0	0
18:20	0	0	0
18:30	0	0	0
18:40	0	0	0
18:50	0	0	0
19:00	0	0	0
19:10	0	0	0
19:20	0	0	0
19:30	0	0	0
19:40	0	0	0
19:50	0	0	0
20:00	0	0	0
20:10	0	0	0
20:20	0	0	0
20:30	0	0	0
20:40	0	0	0
20:50	0	0	0
